Unnamed: 0,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets,Clean_Tweet
5278,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388067191031963650,144,2021-04-30 09:46:22,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5279,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388067002669879303,144,2021-04-30 09:45:37,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5280,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1388066943702224899,140,2021-04-30 09:45:23,,,en,Twitter for Android,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
5281,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388066816606363648,144,2021-04-30 09:44:52,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5282,"RT @BeeNewsDaily: #IDAHO LAWMAKER FACING ALLEGED RAPE CHARGES DENIES THE ALLEGATIONS
BOISE, Idaho (April 27, 2021) — An Idaho lawmaker faci…",1388066664927961090,140,2021-04-30 09:44:16,,,en,Twitter Web App,0,5,idaho lawmaker facing alleged rape charge denies allegation boise idaho april idaho lawmaker faci
5283,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1388066441497235456,140,2021-04-30 09:43:23,,,en,Twitter for iPhone,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
5284,"b""RT @ZawLinH32042207: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against\xe2\x80\xa6""",1388066349721788420,144,2021-04-30 09:43:01,,,en,Twitter for Android,0,4,woman myanmar message mal general amp sac terrorist regime us rape weapon war againstxexxa
5285,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388066283892084736,144,2021-04-30 09:42:45,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5286,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388066095341334531,144,2021-04-30 09:42:00,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5287,"RT @EmergencyBK: #DistractorInChief picks fake war w/ main trading partner ...who’d crush us

Morrison- stop leaving your job to God &amp; jeop…",1388066000684212226,144,2021-04-30 09:41:38,,,en,Twitter for iPad,0,32,distractorinchief pick fake war main trading partner who’d crush morrison stop leaving job god amp jeop
5288,"b""Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #kachin #karen women, #rohingya #genocide and subjugation of #buddhist #burmese.   https://t.co/7ZRnt76J6j""",1388065949153075207,235,2021-04-30 09:41:25,,,en,Twitter for Android,2,4,bwomen myanmar message mal general amp sac terrorist regime us rape weapon war kachin karen woman rohingya genocide subjugation buddhist burmese
5289,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388065704981635073,144,2021-04-30 09:40:27,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5290,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388065103556268035,144,2021-04-30 09:38:04,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5291,"RT @EmergencyBK: #DistractorInChief picks fake war w/ main trading partner ...who’d crush us

Morrison- stop leaving your job to God &amp; jeop…",1388065086154047489,144,2021-04-30 09:38:00,,,en,Twitter Web App,0,32,distractorinchief pick fake war main trading partner who’d crush morrison stop leaving job god amp jeop
5293,"RT @EmergencyBK: #DistractorInChief picks fake war w/ main trading partner ...who’d crush us

Morrison- stop leaving your job to God &amp; jeop…",1388064644779048960,144,2021-04-30 09:36:14,,,en,Twitter for iPhone,0,32,distractorinchief pick fake war main trading partner who’d crush morrison stop leaving job god amp jeop
5294,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064635262181377,144,2021-04-30 09:36:12,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5295,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064486494334978,144,2021-04-30 09:35:37,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5296,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064480672681991,144,2021-04-30 09:35:35,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5297,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064442227830786,144,2021-04-30 09:35:26,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5298,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064364666576896,144,2021-04-30 09:35:08,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5299,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064349802090497,144,2021-04-30 09:35:04,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5300,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064278469505025,144,2021-04-30 09:34:47,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5301,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064085783113733,144,2021-04-30 09:34:01,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5302,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388064080812937221,144,2021-04-30 09:34:00,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5303,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388063413863997442,144,2021-04-30 09:31:21,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5304,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388063328786796546,144,2021-04-30 09:31:01,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5305,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388063144984068098,144,2021-04-30 09:30:17,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5306,"RT @EmergencyBK: #DistractorInChief picks fake war w/ main trading partner ...who’d crush us

Morrison- stop leaving your job to God &amp; jeop…",1388062825231302660,144,2021-04-30 09:29:01,,,en,jane_the_bot,0,32,distractorinchief pick fake war main trading partner who’d crush morrison stop leaving job god amp jeop
5307,"RT @BeeNewsDaily: #IDAHO LAWMAKER FACING ALLEGED RAPE CHARGES DENIES THE ALLEGATIONS
BOISE, Idaho (April 27, 2021) — An Idaho lawmaker faci…",1388062824337903619,140,2021-04-30 09:29:00,,,en,Twitter for iPhone,0,5,idaho lawmaker facing alleged rape charge denies allegation boise idaho april idaho lawmaker faci
5308,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062811419381762,144,2021-04-30 09:28:57,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5309,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062529679659009,144,2021-04-30 09:27:50,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5310,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062479259889664,144,2021-04-30 09:27:38,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5311,"b""RT @thisisHSO: This is a high schooler's take on the issue! Please do comment your #Opinion below. The case study mentioned comes from @chi\xe2\x80\xa6""",1388062412432191489,140,2021-04-30 09:27:22,,,en,Twitter for Android,0,5,high schoolers take issue please comment opinion case study mentioned come xexxa
5312,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062391368257538,144,2021-04-30 09:27:17,,,en,Twitter for iPad,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5313,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062363023118339,144,2021-04-30 09:27:10,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5314,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062246966906882,144,2021-04-30 09:26:43,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5315,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062236090855429,144,2021-04-30 09:26:40,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5316,"RT @EmergencyBK: #DistractorInChief picks fake war w/ main trading partner ...who’d crush us

Morrison- stop leaving your job to God &amp; jeop…",1388062213802393603,144,2021-04-30 09:26:35,,,en,Twitter for Android,0,32,distractorinchief pick fake war main trading partner who’d crush morrison stop leaving job god amp jeop
5317,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388062036974706689,144,2021-04-30 09:25:53,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5318,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061957882662913,144,2021-04-30 09:25:34,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5319,"RT @DrProudman: Spending most of my days reading &amp; watching material showing #childabuse, #DA &amp; even #rape. It hurts the mind, the body &amp; t…",1388061846511497219,152,2021-04-30 09:25:07,,,en,Twitter for Android,0,13,spending day reading amp watching material showing childabuse amp even rape hurt mind body amp
5320,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061827444137984,144,2021-04-30 09:25:03,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5321,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061733026078723,144,2021-04-30 09:24:40,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5322,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061570828226563,144,2021-04-30 09:24:02,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5323,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061553237237760,144,2021-04-30 09:23:57,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5324,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061518776832000,144,2021-04-30 09:23:49,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5325,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061382092935168,144,2021-04-30 09:23:17,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5326,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061241709514752,144,2021-04-30 09:22:43,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5327,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061125984591874,144,2021-04-30 09:22:16,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5328,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061075128606722,144,2021-04-30 09:22:03,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5329,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388061022167216131,144,2021-04-30 09:21:51,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5330,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388060385584975875,144,2021-04-30 09:19:19,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5332,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388060296519077888,144,2021-04-30 09:18:58,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5333,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388060247873499140,144,2021-04-30 09:18:46,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5334,"b""RT @thisisHSO: This is a high schooler's take on the issue! Please do comment your #Opinion below. The case study mentioned comes from @chi\xe2\x80\xa6""",1388060182035456004,140,2021-04-30 09:18:30,,,en,Twitter for Android,0,5,high schoolers take issue please comment opinion case study mentioned come xexxa
5335,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388060142449610753,144,2021-04-30 09:18:21,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5336,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388059921632083972,144,2021-04-30 09:17:28,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5337,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388059643776208902,144,2021-04-30 09:16:22,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5338,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388059258881810433,144,2021-04-30 09:14:50,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5339,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388059068036575233,144,2021-04-30 09:14:05,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5340,RT @MyArgue: #ScottyTheAnnouncer meets #BrittanyHiggins over sex /culture/ #rape in #Parliament. Both #AlanTudge &amp; #ChristianPorter slept w…,1388058815258451971,144,2021-04-30 09:13:05,,,en,Twitter for iPad,0,28,scottytheannouncer meet brittanyhiggins sex culture rape parliament alantudge amp christianporter slept
5341,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388058529378955266,144,2021-04-30 09:11:56,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5342,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388058396906037252,144,2021-04-30 09:11:25,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5343,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388058232669753349,144,2021-04-30 09:10:46,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5344,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388058184959541251,144,2021-04-30 09:10:34,,,en, rohingya Update,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5345,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388058177409732610,144,2021-04-30 09:10:33,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5346,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388058059990200325,144,2021-04-30 09:10:05,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5347,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 9am-5pm for emotional #support advice and informa…,1388058053170315264,140,2021-04-30 09:10:03,,,en,Twitter Web App,0,9,national male survivor helpline online service open today ampm emotional support advice informa
5348,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057951152209922,144,2021-04-30 09:09:39,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5349,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057946223902720,144,2021-04-30 09:09:37,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5350,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057860123234304,144,2021-04-30 09:09:17,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5351,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057777973579778,144,2021-04-30 09:08:57,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5352,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057674818981892,144,2021-04-30 09:08:33,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5353,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057665025175552,144,2021-04-30 09:08:30,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5354,"#rape ""WE WILL REARREST #babaijesha  #iyaboojo  Vows To Resist Any Attempt To Release Actor #babaijesha  (See Video) https://t.co/2H0SuqESLR",1388057459374317568,140,2021-04-30 09:07:41,,,en,Twitter Web App,0,0,rape rearrest babaijesha iyaboojo vow resist attempt release actor babaijesha see video
5355,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057418521726977,144,2021-04-30 09:07:32,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5356,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057322996518913,144,2021-04-30 09:07:09,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5357,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057254427983875,144,2021-04-30 09:06:52,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5358,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057149125783553,144,2021-04-30 09:06:27,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5359,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057100081766405,144,2021-04-30 09:06:16,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5360,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388057034470342657,144,2021-04-30 09:06:00,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5361,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056925577748490,144,2021-04-30 09:05:34,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5362,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056856053026816,144,2021-04-30 09:05:17,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5363,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056702285537280,144,2021-04-30 09:04:41,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5364,"RT @BeeNewsDaily: #IDAHO LAWMAKER FACING ALLEGED RAPE CHARGES DENIES THE ALLEGATIONS
BOISE, Idaho (April 27, 2021) — An Idaho lawmaker faci…",1388056522501115905,140,2021-04-30 09:03:58,,,en,Twitter for iPhone,0,5,idaho lawmaker facing alleged rape charge denies allegation boise idaho april idaho lawmaker faci
5365,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056470323798017,144,2021-04-30 09:03:46,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5366,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056370537275394,144,2021-04-30 09:03:22,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5367,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056349200683012,144,2021-04-30 09:03:17,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5368,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056296776101896,144,2021-04-30 09:03:04,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5369,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056265205555206,144,2021-04-30 09:02:57,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5370,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388056118010732544,144,2021-04-30 09:02:22,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
